no,eventtitle,where,whom,what,who,contact,fee,when,openTime,closeTime,tag1,url,timestamp,soucefile,totaluser
64,おみず・ジャブジャブ,こどもみらいセンター（能登町）,未収園児とその保護者,みんなでお水遊びをしましょう♪　持ち物：タオル・水着・プール用紙おむつ,こどもみらいセンター（能登町）,0768(62)1503,0,2016/08/05,10:30:00,12:00:00,baby,,2016/08/29 10:21:43,mirai461_0119.csv,reisiu
65,夏祭りの夕べ（盆踊り・夜店・花火など）,認定こども園柳田保育所,未収園児とその保護者,夏祭りをしてみんなで楽しみましょう♪,認定こども園柳田保育所,0768(76)0154,0,2016/08/05,18:30:00,20:00:00,baby,,2016/08/29 10:21:43,mirai461_0119.csv,reisiu
64,夏休みエネルギー教室,穴水町児童館,小学生,電気のしくみ／空気砲など　（北陸電力指導員）,穴水町,穴水町児童館(0768-52-3220),0,2016/08/06,15:00:00,16:00:00,,,2016/08/29 10:21:43,anamizuh28.csv,reisiu
69,夕涼み会に参加しよう,認定こども園上町保育所,未収園児とその保護者,夕涼み会をします！,認定こども園上町保育所,0768(76)0136,0,2016/08/06,18:30:00,20:00:00,baby,,2016/08/29 10:21:43,mirai461_0119.csv,reisiu
74,工作教室「昆虫グライダー作り」,こどもみらいセンター（能登町）,小学生,昆虫型の紙飛行機を作ります。誰が一番長く飛ぶかなぁ～？,こどもみらいセンター（能登町）,0768(62)1503,100,2016/08/06,10:00:00,11:30:00,child,,2016/08/29 10:21:43,mirai461_0119.csv,reisiu
2,キッズ作品鑑賞会,石川県輪島漆芸美術館,どなたでも,展覧会の見どころを学芸員がわかりやすく説明,石川県輪島漆芸美術館,0768-22-9789,0,2016/08/07,13:30:00,15:00:00,wajima_blue,,2016/08/29 10:21:43,nnain.csv,reisiu
,国際交流,珠洲市子育て支援センター・児童館,乳幼児とその保護者,国際交流員による外国のことばや絵本の紹介及び文化交流をします。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/08,10:00:00,10:30:00,,,2016/08/29 10:21:43,suzucity.csv,reisiu
,国際交流,珠洲市子育て支援センター・児童館,乳幼児とその保護者,国際交流員による外国のことばや絵本の紹介及び文化交流をします。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/08,10:00:00,10:30:00,,,2016/08/29 10:21:43,suzuki.csv,reisiu
,ママぴよタイム,珠洲市子育て支援センター・児童館,乳幼児とその保護者,☆ママぴよタイム 作ってみよう・遊んでみよう☆今月はクラフトです?日時：８月９日（火）１０：００～１１：００　場所：珠洲市子育て支援センター　対象：乳幼児とその保護者　内容：子どもの写真入りキーホルダー　参加費：キーボルダ―　１個　１５０円 １人２個まで。　持ち物：キーホルダー１個に付きお子さんの写真（縦３×２ｃｍ）２枚必要。　飲み物☆参加ご希望の方は、５日（金）までに子育て支援センターにお申し込みください。,珠洲市子育て支援センター,0768-82-5479,150,2016/08/09,10:00:00,11:00:00,,,2016/08/29 10:21:43,suzucity.csv,reisiu
,ママぴよタイム,珠洲市子育て支援センター・児童館,乳幼児とその保護者,☆ママぴよタイム 作ってみよう・遊んでみよう☆今月はクラフトです?日時：８月９日（火）１０：００～１１：００　場所：珠洲市子育て支援センター　対象：乳幼児とその保護者　内容：子どもの写真入りキーホルダー　参加費：キーボルダ―　１個　１５０円 １人２個まで。　持ち物：キーホルダー１個に付きお子さんの写真（縦３×２ｃｍ）２枚必要。　飲み物☆参加ご希望の方は、５日（金）までに子育て支援センターにお申し込みください。,珠洲市子育て支援センター,0768-82-5479,150,2016/08/09,10:00:00,11:00:00,,,2016/08/29 10:21:43,suzuki.csv,reisiu
,ほっとミーティング,珠洲市役所市民ふれあいの里　健康増進センター,妊娠中の方・乳幼児をお持ちのママ,☆ほっとミーティング☆　子育て親子関係のことなど、ママたちそれぞれ持っている不安や気がかりについて率直に、安心して打ち明けられるようなおしゃべりタイム、それが「ほっとミーティング」です。◎ほっとミーティングは、別室にてママたちだけの場となります。◎お子様については和室にて託児いたします。（お子様用の水分や替え用のオムツ等お持ちください。）◎当日は、できるだけ午前１０時までにおいで下さい。◎今月は１０日（水）です。◎ご利用の際は、5日（金）までに予約をお願いいたします。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/10,10:00:00,11:30:00,,,2016/08/29 10:21:43,suzucity.csv,reisiu
,ほっとミーティング,珠洲市役所市民ふれあいの里　健康増進センター,妊娠中の方・乳幼児をお持ちのママ,☆ほっとミーティング☆　子育て親子関係のことなど、ママたちそれぞれ持っている不安や気がかりについて率直に、安心して打ち明けられるようなおしゃべりタイム、それが「ほっとミーティング」です。◎ほっとミーティングは、別室にてママたちだけの場となります。◎お子様については和室にて託児いたします。（お子様用の水分や替え用のオムツ等お持ちください。）◎当日は、できるだけ午前１０時までにおいで下さい。◎今月は１０日（水）です。◎ご利用の際は、5日（金）までに予約をお願いいたします。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/10,10:00:00,11:30:00,,,2016/08/29 10:21:43,suzuki.csv,reisiu
,夏休み折り紙教室（対象：1・2・３年生）,珠洲市子育て支援センター・児童館,小学生（1・2・3年生）,☆　夏休み折り紙教室　☆　　日時：　8月10日（水）　１４：００～１５：００ 対象：小学生　1年・2年・3年☆折り紙でキャラクターを折り、かわいいカードにしましょう。☆定員は、各教室１０名までです。定員になり次第締め切りとなります。カード作りを楽しみましょう。☆申込みは、それぞれ前の週の土曜日までです。電話で申し込んでも大丈夫です。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/10,14:00:00,15:00:00,,,2016/08/29 10:21:43,suzucity.csv,reisiu
,夏休み折り紙教室（対象：1・2・３年生）,珠洲市子育て支援センター・児童館,小学生（1・2・3年生）,☆　夏休み折り紙教室　☆　　日時：　8月10日（水）　１４：００～１５：００ 対象：小学生　1年・2年・3年☆折り紙でキャラクターを折り、かわいいカードにしましょう。☆定員は、各教室１０名までです。定員になり次第締め切りとなります。カード作りを楽しみましょう。☆申込みは、それぞれ前の週の土曜日までです。電話で申し込んでも大丈夫です。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/10,14:00:00,15:00:00,,,2016/08/29 10:21:43,suzuki.csv,reisiu
58,児童館であそぼう,穴水町児童館,乳幼児,子育てサポーターが幼児の遊びをサポートします,穴水町,穴水町児童館(0768-52-3220),0,2016/08/12,10:00:00,12:00:00,,,2016/08/29 10:21:43,anamizuh28.csv,reisiu
60,親子体操教室,穴水町児童館,乳幼児,幼児リトミックダンスとお母さんのリフレッシュダンス,穴水町,穴水町児童館(0768-52-3220),0,2016/08/12,10:30:00,12:00:00,,,2016/08/29 10:21:43,anamizuh28.csv,reisiu
,「児童館にあつまれ～!」,珠洲市子育て支援センター・児童館,小学生,☆児童館にあつまれ～！☆日時：８月１３日（土）　１４：００～１５：００　場所：じどうかんのお部屋　内容：わりばしグライダー作り　対象：小学生・幼児とその保護者　参加費 ：無料　持ち物：必要なら飲み物やタオル☆申込みは不要です。遊びに来てね！！ ,珠洲市子育て支援センター,0768-82-5479,0,2016/08/13,14:00:00,15:00:00,,,2016/08/29 10:21:43,suzucity.csv,reisiu
,「児童館にあつまれ～!」,珠洲市子育て支援センター・児童館,小学生,☆児童館にあつまれ～！☆日時：８月１３日（土）　１４：００～１５：００　場所：じどうかんのお部屋　内容：わりばしグライダー作り　対象：小学生・幼児とその保護者　参加費 ：無料　持ち物：必要なら飲み物やタオル☆申込みは不要です。遊びに来てね！！ ,珠洲市子育て支援センター,0768-82-5479,0,2016/08/13,14:00:00,15:00:00,,,2016/08/29 10:21:43,suzuki.csv,reisiu
59,児童館であそぼう,穴水町児童館,乳幼児,子育てサポーターが幼児の遊びをサポートします,穴水町,穴水町児童館(0768-52-3220),0,2016/08/16,10:00:00,12:00:00,,,2016/08/29 10:21:43,anamizuh28.csv,reisiu
,保育所開放日,市内各保育所,乳幼児とその保護者,◎市内各保育所の開放日ご利用ください。毎月第１・３水曜日です。今月の開放日は、1日・１５日です。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/17,09:00:00,11:00:00,suzu_pink,,2016/08/29 10:21:43,suzucity.csv,reisiu
,保育所開放日,市内各保育所,乳幼児とその保護者,◎市内各保育所の開放日ご利用ください。毎月第１・３水曜日です。今月の開放日は、1日・１５日です。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/17,09:00:00,11:00:00,suzu_pink,,2016/08/29 10:21:43,suzuki.csv,reisiu
,栄養保健相談,珠洲市役所市民ふれあいの里　健康増進センター,乳幼児とその保護者,身長・体重計測、保健師と栄養士が育児に関する相談に応じてくれます。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/17,10:00:00,11:00:00,,,2016/08/29 10:21:43,suzucity.csv,reisiu
,栄養保健相談,珠洲市役所市民ふれあいの里　健康増進センター,乳幼児とその保護者,身長・体重計測、保健師と栄養士が育児に関する相談に応じてくれます。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/17,10:00:00,11:00:00,,,2016/08/29 10:21:43,suzuki.csv,reisiu
65,児童ダンスクラブ,穴水町児童館,小学生,仲間とダンスの練習,穴水町,穴水町児童館(0768-52-3220),0,2016/08/17,15:00:00,16:00:00,,,2016/08/29 10:21:43,anamizuh28.csv,reisiu
71,ノームアニメ放映会,こどもみらいセンター（能登町）,未収園児～小学生,「河童のクゥと夏休み」を皆で観賞します！楽しいクジ引きもあるよ♪,こどもみらいセンター（能登町）,0768(62)1503,0,2016/08/17,13:30:00,14:30:00,baby,,2016/08/29 10:21:43,mirai461_0119.csv,reisiu
,1歳6ヶ月検診,珠洲市役所市民ふれあいの里　健康増進センター,１歳６か月～１歳８か月頃のこどもとその保護者,持ち物　お知らせ票・母子手帳◎個人通知あり○内容　身体計測、診察、歯科健診、フッ素塗布、ブラッシング指導、保健相談、栄養相談、発達相談,珠洲市子育て支援センター,0768-82-5479,0,2016/08/18,13:15:00,14:00:00,,,2016/08/29 10:21:43,suzucity.csv,reisiu
,1歳6ヶ月検診,珠洲市役所市民ふれあいの里　健康増進センター,１歳６か月～１歳８か月頃のこどもとその保護者,持ち物　お知らせ票・母子手帳◎個人通知あり○内容　身体計測、診察、歯科健診、フッ素塗布、ブラッシング指導、保健相談、栄養相談、発達相談,珠洲市子育て支援センター,0768-82-5479,0,2016/08/18,13:15:00,14:00:00,,,2016/08/29 10:21:43,suzuki.csv,reisiu
,絵本にふれよう,珠洲市立中央図書館,乳幼児とその保護者,図書館司書による新刊や手遊びの紹介・絵本の読み聞かせをします。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/18,10:00:00,10:30:00,suzu_pink,,2016/08/29 10:21:43,suzucity.csv,reisiu
,絵本にふれよう,珠洲市立中央図書館,乳幼児とその保護者,図書館司書による新刊や手遊びの紹介・絵本の読み聞かせをします。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/18,10:00:00,10:30:00,suzu_pink,,2016/08/29 10:21:43,suzuki.csv,reisiu
53,8月生まれのお友達・誕生会,穴水町子育て支援センター（平和こども園）,乳幼児,8月生まれのお友達をみんなで祝ってあげよう。,穴水町,平和こども園　（０７６８）５２－２１３０,0,2016/08/18,09:30:00,11:00:00,,,2016/08/29 10:21:43,anamizuh28.csv,reisiu
66,夏の遊びを楽しむ！,認定こども園鵜川保育所,未収園児とその保護者,夏にちなんだ遊びをして楽しみます♪,認定こども園鵜川保育所,0768(67)1623,0,2016/08/18,10:30:00,11:30:00,baby,,2016/08/29 10:21:43,mirai461_0119.csv,reisiu
67,水遊びを楽しもう！,認定こども園ひばり保育所,未収園児とその保護者,夏限定の水遊びを楽しみましょう♪,認定こども園ひばり保育所,0768(62)1502,0,2016/08/18,10:30:00,11:20:00,baby,,2016/08/29 10:21:43,mirai461_0119.csv,reisiu
68,楽しい　水遊び,認定こども園しらさぎ保育所,未収園児とその保護者,みんなでお水遊びをしましょう！,認定こども園しらさぎ保育所,0768(62)0304,0,2016/08/18,10:30:00,11:20:00,0,,2016/08/29 10:21:43,mirai461_0119.csv,reisiu
70,夏の遊びを楽しもう,認定こども園高倉保育所,未収園児とその保護者,夏ならではの遊びをして楽しみましょう,認定こども園高倉保育所,0768(62)0670,0,2016/08/18,10:30:00,11:30:00,baby,,2016/08/29 10:21:43,mirai461_0119.csv,reisiu
,8月生まれのお友達 お誕生会,珠洲市子育て支援センター・児童館,乳幼児とその保護者,その月のお誕生日のお友だちのお祝いをします。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/19,10:00:00,10:30:00,,,2016/08/29 10:21:43,suzucity.csv,reisiu
,8月生まれのお友達 お誕生会,珠洲市子育て支援センター・児童館,乳幼児とその保護者,その月のお誕生日のお友だちのお祝いをします。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/19,10:00:00,10:30:00,,,2016/08/29 10:21:43,suzuki.csv,reisiu
29,輪島市乳幼児健康相談,町野めばえ子育て支援室,乳幼児,身体測定＆保健師・栄養士がお子さんの成長や健康についての相談をお伺いします,輪島市健康推進課,0768-23-1136,0,2016/08/19,10:00:00,11:00:00,,,2016/08/29 10:21:43,takese_kensui0321.csv,reisiu
66,児童ダンスクラブ,穴水町児童館,小学生,仲間とダンスの練習,穴水町,穴水町児童館(0768-52-3220),0,2016/08/19,10:00:00,11:00:00,,,2016/08/29 10:21:43,anamizuh28.csv,reisiu
61,ハンドメイド教室,穴水町児童館,乳幼児,簡単な工作をします。※託児あり（要予約）,穴水町,穴水町児童館(0768-52-3220),0,2016/08/23,10:00:00,12:00:00,,,2016/08/29 10:21:43,anamizuh28.csv,reisiu
67,あかちゃんおはなし会,穴水町図書館,乳幼児,おはなし会,穴水町,穴水町図書館(0768-52-2952),0,2016/08/23,10:30:00,11:30:00,,,2016/08/29 10:21:43,anamizuh28.csv,reisiu
,6・7ヶ月相談,珠洲市役所市民ふれあいの里　健康増進センター,6・7ヶ月の子どもとその保護者,持ち物　お知らせ票・母子手帳◎個人通知あり○内容　発達・育児・離乳について、むし歯予防・親子遊び、子育て支援センターの紹介、身体計測、個別相談,珠洲市子育て支援センター,0768-82-5479,0,2016/08/24,10:00:00,11:00:00,,,2016/08/29 10:21:43,suzucity.csv,reisiu
,6・7ヶ月相談,珠洲市役所市民ふれあいの里　健康増進センター,6・7ヶ月の子どもとその保護者,持ち物　お知らせ票・母子手帳◎個人通知あり○内容　発達・育児・離乳について、むし歯予防・親子遊び、子育て支援センターの紹介、身体計測、個別相談,珠洲市子育て支援センター,0768-82-5479,0,2016/08/24,10:00:00,11:00:00,,,2016/08/29 10:21:43,suzuki.csv,reisiu
,夏休み折り紙教室（対象：4・5・6年生）,珠洲市子育て支援センター・児童館,小学生（4・5・6年生）,☆　夏休み折り紙教室　☆　　日時：　8月24日（水）　１４：００～１５：００ 対象：小学生　4年・5年・6年☆折り紙でキャラクターを折り、かわいいカードにしましょう。☆定員は、各教室１０名までです。定員になり次第締め切りとなります。カード作りを楽しみましょう。☆申込みは、それぞれ前の週の土曜日までです。電話で申し込んでも大丈夫です。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/24,14:00:00,15:00:00,,,2016/08/29 10:21:43,suzucity.csv,reisiu
,夏休み折り紙教室（対象：4・5・6年生）,珠洲市子育て支援センター・児童館,小学生（4・5・6年生）,☆　夏休み折り紙教室　☆　　日時：　8月24日（水）　１４：００～１５：００ 対象：小学生　4年・5年・6年☆折り紙でキャラクターを折り、かわいいカードにしましょう。☆定員は、各教室１０名までです。定員になり次第締め切りとなります。カード作りを楽しみましょう。☆申込みは、それぞれ前の週の土曜日までです。電話で申し込んでも大丈夫です。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/24,14:00:00,15:00:00,,,2016/08/29 10:21:43,suzuki.csv,reisiu
5,輪島市乳幼児健康相談,輪島市子育て支援センター・児童センター,乳幼児,身体測定＆保健師・栄養士がお子さんの成長や健康についての相談をお伺いします,輪島市健康推進課,0768-23-1136,0,2016/08/24,10:00:00,11:30:00,,,2016/08/29 10:21:43,takese_kensui0321.csv,reisiu
75,ケアハウス縄文との交流会,ケアハウス縄文,小学生,ケアハウス縄文のお年寄りと楽しい遊びや会話などを通して交流します。,こどもみらいセンター（能登町）,0768(62)1503,0,2016/08/24,14:00:00,15:30:00,child,,2016/08/29 10:21:43,mirai461_0119.csv,reisiu
,第2回　育児講座「子どもの健康講演会」,珠洲市役所市民ふれあいの里　健康増進センター　２階　研修室,乳幼児とその保護者,☆第２回育児講座　「子どもの健康講演会」☆　日時：８月２５日（木）１４：００～１５：００ （受付　１３：３０～）　場所：健康増進センター　２階　研修室　内容：子どもの健康講演会「子どもの急病と事故～その対応・予防について～」※子どもの急病時、家庭ではどう対応したらいいのか小児科医から直接お話をしていただきます。また、保護者の皆さまからの質問なども受け付けます。　講師：珠洲市総合病院　小児科医長　南部　旨利　氏☆参加ご希望の方は、８月８日（月）までに、子育て支援センターにお申し込みください。当日、託児を希望される方は、必ず事前に予約をお願いいたします。わからないことは、子育て支援センターまでお問い合わせください。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/25,14:00:00,15:00:00,suzu_pink,,2016/08/29 10:21:43,suzucity.csv,reisiu
,第2回　育児講座「子どもの健康講演会」,珠洲市役所市民ふれあいの里　健康増進センター　２階　研修室,乳幼児とその保護者,☆第２回育児講座　「子どもの健康講演会」☆　日時：８月２５日（木）１４：００～１５：００ （受付　１３：３０～）　場所：健康増進センター　２階　研修室　内容：子どもの健康講演会「子どもの急病と事故～その対応・予防について～」※子どもの急病時、家庭ではどう対応したらいいのか小児科医から直接お話をしていただきます。また、保護者の皆さまからの質問なども受け付けます。　講師：珠洲市総合病院　小児科医長　南部　旨利　氏☆参加ご希望の方は、８月８日（月）までに、子育て支援センターにお申し込みください。当日、託児を希望される方は、必ず事前に予約をお願いいたします。わからないことは、子育て支援センターまでお問い合わせください。,珠洲市子育て支援センター,0768-82-5479,0,2016/08/25,14:00:00,15:00:00,suzu_pink,,2016/08/29 10:21:43,suzuki.csv,reisiu
55,子育て情報交換,穴水町子育て支援センター（平和こども園）,乳幼児,ママ達と情報交換しましょう,穴水町,平和こども園　（０７６８）５２－２１３０,0,2016/08/25,09:30:00,11:00:00,,,2016/08/29 10:21:43,anamizuh28.csv,reisiu
41,輪島市おやこ子育て広場・ぐんぐん広場,輪島市子育て支援センター・児童センター,7～11か月児,離乳食の進め方＆保育士さんに学ぶ遊び方など,輪島市健康推進課,0768-23-1136,0,2016/08/26,10:00:00,11:30:00,,,2016/08/29 10:21:43,takese_kensui0321.csv,reisiu
1, でこ夜市 vol.３～虹のマーケット∼夕焼けライブ～たぬきの夜市,鉄板でこ　 珠洲市飯田町よー６,どなたでも,紙芝居、工作ワークショップ、お弁当、雑貨販売などがあります。今年は昼から開催 短くて色濃い能登の夏の最後の小さなお祭り その場は型にはまり準備されたものではなく来る人々によって彩られ作り上げられる時・空間◎ 今年はどんな笑いとドラマが繰り広げられるのか この世は幻か 化かされているのか化かすのか ご予約不要 ふらりぶらりと◎どうぞ https://www.facebook.com/events/1840063682879978/,鉄板でこ,0768-82-7337,無料〜有料ワークショップや出店などあります,2016/08/28,11:00:00,22:00:00,珠洲市,,2016/08/29 10:21:43,reisiu_notofairy.csv,reisiu
,「夏休み児童館にあつまれ～!」,珠洲市子育て支援センター・児童館,小学生,☆夏休み児童館にあつまれ～☆日時：８月２９日（月）・８月３０日（火）１４：００～１５：００　場 所：じどうかんのホールやお部屋　対象：小学生　持ち物：飲み物、汗拭き用タオル☆遊びのチャンピオンのゲームを中心にチャレンジしたり、運動したり、工作を作ったりします。 ☆申込みは不要です。直接遊びに来てね！,珠洲市子育て支援センター,0768-82-5479,0,2016/08/29,14:00:00,15:00:00,,,2016/08/29 10:21:43,suzucity.csv,reisiu
,「夏休み児童館にあつまれ～!」,珠洲市子育て支援センター・児童館,小学生,☆夏休み児童館にあつまれ～☆日時：８月２９日（月）・８月３０日（火）１４：００～１５：００　場 所：じどうかんのホールやお部屋　対象：小学生　持ち物：飲み物、汗拭き用タオル☆遊びのチャンピオンのゲームを中心にチャレンジしたり、運動したり、工作を作ったりします。 ☆申込みは不要です。直接遊びに来てね！,珠洲市子育て支援センター,0768-82-5479,0,2016/08/29,14:00:00,15:00:00,,,2016/08/29 10:21:43,suzuki.csv,reisiu
,「夏休み児童館にあつまれ～!」,珠洲市子育て支援センター・児童館,小学生,☆夏休み児童館にあつまれ～☆日時：８月２９日（月）・８月３０日（火）１４：００～１５：００　場 所：じどうかんのホールやお部屋　対象：小学生　持ち物：飲み物、汗拭き用タオル☆遊びのチャンピオンのゲームを中心にチャレンジしたり、運動したり、工作を作ったりします。 ☆申込みは不要です。直接遊びに来てね！,珠洲市子育て支援センター,0768-82-5479,0,2016/08/30,14:00:00,15:00:00,,,2016/08/29 10:21:43,suzucity.csv,reisiu
,「夏休み児童館にあつまれ～!」,珠洲市子育て支援センター・児童館,小学生,☆夏休み児童館にあつまれ～☆日時：８月２９日（月）・８月３０日（火）１４：００～１５：００　場 所：じどうかんのホールやお部屋　対象：小学生　持ち物：飲み物、汗拭き用タオル☆遊びのチャンピオンのゲームを中心にチャレンジしたり、運動したり、工作を作ったりします。 ☆申込みは不要です。直接遊びに来てね！,珠洲市子育て支援センター,0768-82-5479,0,2016/08/30,14:00:00,15:00:00,,,2016/08/29 10:21:43,suzuki.csv,reisiu
72,ノームアニメ放映会,こどもみらいセンター（能登町）,未収園児～小学生,「妖怪ウォッチ　エンマ大王と５つの物語だニャン」を観賞します！クジ引きもあるよ♪,こどもみらいセンター（能登町）,0768(62)1503,0,2016/08/31,13:30:00,14:30:00,baby,,2016/08/29 10:21:43,mirai461_0119.csv,reisiu
